date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,result,result_type,result_WLT
2024-07-29T21:17:59+02:00,TTEWSINGLES-----------R32-001500--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1966925,EERLAND Britt,Person,NED,Netherlands,4,POINTS,W
2024-07-29T21:45:13+02:00,TTEWSINGLES-----------R32-001100--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1889188,PAVADE Prithika,Person,FRA,France,0,POINTS,L
2024-07-29T21:45:13+02:00,TTEWSINGLES-----------R32-001100--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1538096,BATRA Manika,Person,IND,India,4,POINTS,W
2024-07-29T22:03:46+02:00,TTEWSINGLES-----------R32-001000--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1930826,ZHANG Lily,Person,USA,United States,4,POINTS,W
2024-07-29T22:03:46+02:00,TTEWSINGLES-----------R32-001000--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1958369,TAKAHASHI Bruna,Person,BRA,Brazil,2,POINTS,L
2024-07-29T23:01:16+02:00,TTEWSINGLES-----------R32-000500--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1550011,DIAZ Adriana,Person,PUR,Puerto Rico,4,POINTS,W
2024-07-29T23:01:16+02:00,TTEWSINGLES-----------R32-000500--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1930833,WANG Amy,Person,USA,United States,2,POINTS,L
2024-07-29T23:07:36+02:00,TTEWSINGLES-----------R32-001400--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1937380,SHAO Jieni,Person,POR,Portugal,2,POINTS,L
2024-07-29T23:07:36+02:00,TTEWSINGLES-----------R32-001400--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1566431,POLCANOVA Sofia,Person,AUT,Austria,4,POINTS,W
2024-07-30T10:56:52+02:00,TTEWSINGLES-----------R32-001600--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1563384,BERGSTROM Linda,Person,SWE,Sweden,1,POINTS,L
2024-07-30T10:56:52+02:00,TTEWSINGLES-----------R32-001600--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1902307,CHEN Meng,Person,CHN,China,4,POINTS,W
2024-07-30T10:57:01+02:00,TTEWSINGLES-----------R32-001300--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1541478,SZOCS Bernadette,Person,ROU,Romania,4,POINTS,W
2024-07-30T10:57:01+02:00,TTEWSINGLES-----------R32-001300--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1556082,PESOTSKA Margaryta,Person,UKR,Ukraine,1,POINTS,L
2024-07-30T12:13:56+02:00,TTEWSINGLES-----------R32-000300--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1937378,YU Fu,Person,POR,Portugal,3,POINTS,L
2024-07-30T12:13:56+02:00,TTEWSINGLES-----------R32-000300--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1954535,BAJOR Natalia,Person,POL,Poland,4,POINTS,W
2024-07-30T12:23:00+02:00,TTEWSINGLES-----------R32-000600--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1980141,PYON Song Gyong,Person,PRK,DPR Korea,4,POINTS,W
2024-07-30T12:23:00+02:00,TTEWSINGLES-----------R32-000600--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1542549,MITTELHAM Nina,Person,GER,Germany,3,POINTS,L
2024-07-31T10:47:39+02:00,TTEWSINGLES-----------R32-001200--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1962231,ZHU Chengzhu,Person,HKG,"Hong Kong, China",0,POINTS,L
2024-07-31T10:47:39+02:00,TTEWSINGLES-----------R32-001200--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1931101,HIRANO Miu,Person,JPN,Japan,4,POINTS,W
2024-07-31T10:47:47+02:00,TTEWSINGLES-----------R32-000900--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1936435,SHIN Yubin,Person,KOR,Korea,4,POINTS,W
2024-07-31T10:47:47+02:00,TTEWSINGLES-----------R32-000900--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1949792,POTA Georgina,Person,HUN,Hungary,1,POINTS,L
2024-07-31T11:40:40+02:00,TTEWSINGLES-----------R32-000100--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1902313,SUN Yingsha,Person,CHN,China,4,POINTS,W
2024-07-31T11:40:40+02:00,TTEWSINGLES-----------R32-000100--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1570623,NI Xia Lian,Person,LUX,Luxembourg,0,POINTS,L
2024-07-31T11:59:34+02:00,TTEWSINGLES-----------R32-000200--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1537135,ZENG Jian,Person,SGP,Singapore,2,POINTS,L
2024-07-31T11:59:34+02:00,TTEWSINGLES-----------R32-000200--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1538136,AKULA Sreeja,Person,IND,India,4,POINTS,W
2024-07-31T12:56:29+02:00,TTEWSINGLES-----------R32-000800--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1902793,MESHREF Dina,Person,EGY,Egypt,0,POINTS,L
2024-07-31T12:56:29+02:00,TTEWSINGLES-----------R32-000800--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1931100,HAYATA Hina,Person,JPN,Japan,4,POINTS,W
2024-07-31T12:56:33+02:00,TTEWSINGLES-----------R32-000700--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1889187,YUAN Jia Nan,Person,FRA,France,4,POINTS,W
2024-07-31T12:56:33+02:00,TTEWSINGLES-----------R32-000700--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1961112,ZHANG Mo,Person,CAN,Canada,1,POINTS,L
2024-07-31T16:02:34+02:00,TTEWSINGLES-----------8FNL000700--,TTEWSINGLES,Women's Singles,Women's Singles Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,1541478,SZOCS Bernadette,Person,ROU,Romania,0,POINTS,L
2024-07-31T16:02:34+02:00,TTEWSINGLES-----------8FNL000700--,TTEWSINGLES,Women's Singles,Women's Singles Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,1566431,POLCANOVA Sofia,Person,AUT,Austria,4,POINTS,W
2024-07-31T16:04:04+02:00,TTEWSINGLES-----------8FNL000300--,TTEWSINGLES,Women's Singles,Women's Singles Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,1550011,DIAZ Adriana,Person,PUR,Puerto Rico,3,POINTS,L
2024-07-31T16:04:04+02:00,TTEWSINGLES-----------8FNL000300--,TTEWSINGLES,Women's Singles,Women's Singles Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,1980141,PYON Song Gyong,Person,PRK,DPR Korea,4,POINTS,W
2024-07-31T16:46:46+02:00,TTEWSINGLES-----------8FNL000200--,TTEWSINGLES,Women's Singles,Women's Singles Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,1954535,BAJOR Natalia,Person,POL,Poland,0,POINTS,L
2024-07-31T16:46:46+02:00,TTEWSINGLES-----------8FNL000200--,TTEWSINGLES,Women's Singles,Women's Singles Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,1812512,CHENG I-Ching,Person,TPE,Chinese Taipei,4,POINTS,W
2024-07-31T17:05:22+02:00,TTEWSINGLES-----------8FNL000800--,TTEWSINGLES,Women's Singles,Women's Singles Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,1966925,EERLAND Britt,Person,NED,Netherlands,1,POINTS,L
2024-07-31T17:05:22+02:00,TTEWSINGLES-----------8FNL000800--,TTEWSINGLES,Women's Singles,Women's Singles Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,1902307,CHEN Meng,Person,CHN,China,4,POINTS,W
2024-07-31T17:58:48+02:00,TTEWSINGLES-----------8FNL000600--,TTEWSINGLES,Women's Singles,Women's Singles Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,1538096,BATRA Manika,Person,IND,India,1,POINTS,L
2024-07-31T17:58:48+02:00,TTEWSINGLES-----------8FNL000600--,TTEWSINGLES,Women's Singles,Women's Singles Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,1931101,HIRANO Miu,Person,JPN,Japan,4,POINTS,W
2024-07-31T20:49:27+02:00,TTEWSINGLES-----------8FNL000500--,TTEWSINGLES,Women's Singles,Women's Singles Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,1936435,SHIN Yubin,Person,KOR,Korea,4,POINTS,W
2024-07-31T20:49:27+02:00,TTEWSINGLES-----------8FNL000500--,TTEWSINGLES,Women's Singles,Women's Singles Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,1930826,ZHANG Lily,Person,USA,United States,0,POINTS,L
2024-07-31T21:53:56+02:00,TTEWSINGLES-----------8FNL000100--,TTEWSINGLES,Women's Singles,Women's Singles Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,1902313,SUN Yingsha,Person,CHN,China,4,POINTS,W
2024-07-31T21:53:56+02:00,TTEWSINGLES-----------8FNL000100--,TTEWSINGLES,Women's Singles,Women's Singles Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,1538136,AKULA Sreeja,Person,IND,India,0,POINTS,L
2024-07-31T22:47:06+02:00,TTEWSINGLES-----------8FNL000400--,TTEWSINGLES,Women's Singles,Women's Singles Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,1889187,YUAN Jia Nan,Person,FRA,France,0,POINTS,L
2024-07-31T22:47:06+02:00,TTEWSINGLES-----------8FNL000400--,TTEWSINGLES,Women's Singles,Women's Singles Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,1931100,HAYATA Hina,Person,JPN,Japan,4,POINTS,W
2024-08-01T10:39:39+02:00,TTEWSINGLES-----------QFNL000400--,TTEWSINGLES,Women's Singles,Women's Singles Quarterfinal,Quarterfinal,W,Table Tennis,TTE,South Paris Arena 4,1566431,POLCANOVA Sofia,Person,AUT,Austria,0,POINTS,L
2024-08-01T10:39:39+02:00,TTEWSINGLES-----------QFNL000400--,TTEWSINGLES,Women's Singles,Women's Singles Quarterfinal,Quarterfinal,W,Table Tennis,TTE,South Paris Arena 4,1902307,CHEN Meng,Person,CHN,China,4,POINTS,W
2024-08-01T13:28:06+02:00,TTEWSINGLES-----------QFNL000300--,TTEWSINGLES,Women's Singles,Women's Singles Quarterfinal,Quarterfinal,W,Table Tennis,TTE,South Paris Arena 4,1936435,SHIN Yubin,Person,KOR,Korea,4,POINTS,W
2024-08-01T13:28:06+02:00,TTEWSINGLES-----------QFNL000300--,TTEWSINGLES,Women's Singles,Women's Singles Quarterfinal,Quarterfinal,W,Table Tennis,TTE,South Paris Arena 4,1931101,HIRANO Miu,Person,JPN,Japan,3,POINTS,L
2024-08-01T17:01:40+02:00,TTEWSINGLES-----------QFNL000100--,TTEWSINGLES,Women's Singles,Women's Singles Quarterfinal,Quarterfinal,W,Table Tennis,TTE,South Paris Arena 4,1902313,SUN Yingsha,Person,CHN,China,4,POINTS,W
2024-08-01T17:01:40+02:00,TTEWSINGLES-----------QFNL000100--,TTEWSINGLES,Women's Singles,Women's Singles Quarterfinal,Quarterfinal,W,Table Tennis,TTE,South Paris Arena 4,1812512,CHENG I-Ching,Person,TPE,Chinese Taipei,0,POINTS,L
2024-08-01T21:13:30+02:00,TTEWSINGLES-----------QFNL000200--,TTEWSINGLES,Women's Singles,Women's Singles Quarterfinal,Quarterfinal,W,Table Tennis,TTE,South Paris Arena 4,1980141,PYON Song Gyong,Person,PRK,DPR Korea,3,POINTS,L
2024-08-01T21:13:30+02:00,TTEWSINGLES-----------QFNL000200--,TTEWSINGLES,Women's Singles,Women's Singles Quarterfinal,Quarterfinal,W,Table Tennis,TTE,South Paris Arena 4,1931100,HAYATA Hina,Person,JPN,Japan,4,POINTS,W
2024-08-02T11:37:59+02:00,TTEWSINGLES-----------SFNL000200--,TTEWSINGLES,Women's Singles,Women's Singles Semifinal,Semifinal,W,Table Tennis,TTE,South Paris Arena 4,1936435,SHIN Yubin,Person,KOR,Korea,0,POINTS,L
2024-08-02T11:37:59+02:00,TTEWSINGLES-----------SFNL000200--,TTEWSINGLES,Women's Singles,Women's Singles Semifinal,Semifinal,W,Table Tennis,TTE,South Paris Arena 4,1902307,CHEN Meng,Person,CHN,China,4,POINTS,W
2024-08-02T14:16:17+02:00,TTEWSINGLES-----------SFNL000100--,TTEWSINGLES,Women's Singles,Women's Singles Semifinal,Semifinal,W,Table Tennis,TTE,South Paris Arena 4,1902313,SUN Yingsha,Person,CHN,China,4,POINTS,W
2024-08-02T14:16:17+02:00,TTEWSINGLES-----------SFNL000100--,TTEWSINGLES,Women's Singles,Women's Singles Semifinal,Semifinal,W,Table Tennis,TTE,South Paris Arena 4,1931100,HAYATA Hina,Person,JPN,Japan,0,POINTS,L
2024-08-03T14:47:53+02:00,TTEWSINGLES-----------FNL-000200--,TTEWSINGLES,Women's Singles,Women's Singles Bronze Medal Match,Bronze Medal Match,W,Table Tennis,TTE,South Paris Arena 4,1931100,HAYATA Hina,Person,JPN,Japan,4,POINTS,W
2024-08-03T14:47:53+02:00,TTEWSINGLES-----------FNL-000200--,TTEWSINGLES,Women's Singles,Women's Singles Bronze Medal Match,Bronze Medal Match,W,Table Tennis,TTE,South Paris Arena 4,1936435,SHIN Yubin,Person,KOR,Korea,2,POINTS,L
2024-08-03T16:16:55+02:00,TTEWSINGLES-----------FNL-000100--,TTEWSINGLES,Women's Singles,Women's Singles Gold Medal Match,Gold Medal Match,W,Table Tennis,TTE,South Paris Arena 4,1902313,SUN Yingsha,Person,CHN,China,2,POINTS,L
2024-08-03T16:16:55+02:00,TTEWSINGLES-----------FNL-000100--,TTEWSINGLES,Women's Singles,Women's Singles Gold Medal Match,Gold Medal Match,W,Table Tennis,TTE,South Paris Arena 4,1902307,CHEN Meng,Person,CHN,China,4,POINTS,W
2024-08-05T11:37:08+02:00,TTEWTEAM--------------8FNL00080000,TTEWTEAM,Women's Team,Women's Team Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,TTEWTEAM----POL01,Poland,Team,POL,Poland,0,POINTS,L
2024-08-05T11:37:08+02:00,TTEWTEAM--------------8FNL00080000,TTEWTEAM,Women's Team,Women's Team Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,TTEWTEAM----JPN01,Japan,Team,JPN,Japan,3,POINTS,W
2024-08-05T12:50:43+02:00,TTEWTEAM--------------8FNL00050000,TTEWTEAM,Women's Team,Women's Team Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,TTEWTEAM----ROU01,Romania,Team,ROU,Romania,2,POINTS,L
2024-08-05T12:50:43+02:00,TTEWTEAM--------------8FNL00050000,TTEWTEAM,Women's Team,Women's Team Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,TTEWTEAM----IND01,India,Team,IND,India,3,POINTS,W
2024-08-05T16:33:36+02:00,TTEWTEAM--------------8FNL00010000,TTEWTEAM,Women's Team,Women's Team Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,TTEWTEAM----CHN01,People's Republic of China,Team,CHN,China,3,POINTS,W
2024-08-05T16:33:36+02:00,TTEWTEAM--------------8FNL00010000,TTEWTEAM,Women's Team,Women's Team Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,TTEWTEAM----EGY01,Egypt,Team,EGY,Egypt,0,POINTS,L
2024-08-05T18:15:39+02:00,TTEWTEAM--------------8FNL00070000,TTEWTEAM,Women's Team,Women's Team Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,TTEWTEAM----FRA01,France,Team,FRA,France,2,POINTS,L
2024-08-05T18:15:39+02:00,TTEWTEAM--------------8FNL00070000,TTEWTEAM,Women's Team,Women's Team Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,TTEWTEAM----THA01,Thailand,Team,THA,Thailand,3,POINTS,W
2024-08-05T22:07:21+02:00,TTEWTEAM--------------8FNL00040000,TTEWTEAM,Women's Team,Women's Team Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,TTEWTEAM----BRA01,Brazil,Team,BRA,Brazil,1,POINTS,L
2024-08-05T22:07:21+02:00,TTEWTEAM--------------8FNL00040000,TTEWTEAM,Women's Team,Women's Team Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,TTEWTEAM----KOR01,Republic of Korea,Team,KOR,Korea,3,POINTS,W
2024-08-05T23:42:12+02:00,TTEWTEAM--------------8FNL00030000,TTEWTEAM,Women's Team,Women's Team Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,TTEWTEAM----HKG01,"Hong Kong, China",Team,HKG,"Hong Kong, China",2,POINTS,L
2024-08-05T23:42:12+02:00,TTEWTEAM--------------8FNL00030000,TTEWTEAM,Women's Team,Women's Team Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,TTEWTEAM----SWE01,Sweden,Team,SWE,Sweden,3,POINTS,W
2024-08-06T11:38:07+02:00,TTEWTEAM--------------8FNL00020000,TTEWTEAM,Women's Team,Women's Team Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,TTEWTEAM----AUS01,Australia,Team,AUS,Australia,0,POINTS,L
2024-08-06T11:38:07+02:00,TTEWTEAM--------------8FNL00020000,TTEWTEAM,Women's Team,Women's Team Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,TTEWTEAM----TPE01,Chinese Taipei,Team,TPE,Chinese Taipei,3,POINTS,W
2024-08-06T12:38:05+02:00,TTEWTEAM--------------8FNL00060000,TTEWTEAM,Women's Team,Women's Team Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,TTEWTEAM----USA01,United States of America,Team,USA,United States,2,POINTS,L
2024-08-06T12:38:05+02:00,TTEWTEAM--------------8FNL00060000,TTEWTEAM,Women's Team,Women's Team Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,TTEWTEAM----GER01,Germany,Team,GER,Germany,3,POINTS,W
2024-08-06T16:56:58+02:00,TTEWTEAM--------------QFNL00020000,TTEWTEAM,Women's Team,Women's Team Quarterfinal,Quarterfinal,W,Table Tennis,TTE,South Paris Arena 4,TTEWTEAM----SWE01,Sweden,Team,SWE,Sweden,0,POINTS,L
2024-08-06T16:56:58+02:00,TTEWTEAM--------------QFNL00020000,TTEWTEAM,Women's Team,Women's Team Quarterfinal,Quarterfinal,W,Table Tennis,TTE,South Paris Arena 4,TTEWTEAM----KOR01,Republic of Korea,Team,KOR,Korea,3,POINTS,W
2024-08-06T21:36:14+02:00,TTEWTEAM--------------QFNL00040000,TTEWTEAM,Women's Team,Women's Team Quarterfinal,Quarterfinal,W,Table Tennis,TTE,South Paris Arena 4,TTEWTEAM----THA01,Thailand,Team,THA,Thailand,0,POINTS,L
2024-08-06T21:36:14+02:00,TTEWTEAM--------------QFNL00040000,TTEWTEAM,Women's Team,Women's Team Quarterfinal,Quarterfinal,W,Table Tennis,TTE,South Paris Arena 4,TTEWTEAM----JPN01,Japan,Team,JPN,Japan,3,POINTS,W
2024-08-07T12:21:13+02:00,TTEWTEAM--------------QFNL00030000,TTEWTEAM,Women's Team,Women's Team Quarterfinal,Quarterfinal,W,Table Tennis,TTE,South Paris Arena 4,TTEWTEAM----IND01,India,Team,IND,India,1,POINTS,L
2024-08-07T12:21:13+02:00,TTEWTEAM--------------QFNL00030000,TTEWTEAM,Women's Team,Women's Team Quarterfinal,Quarterfinal,W,Table Tennis,TTE,South Paris Arena 4,TTEWTEAM----GER01,Germany,Team,GER,Germany,3,POINTS,W
2024-08-07T16:29:25+02:00,TTEWTEAM--------------QFNL00010000,TTEWTEAM,Women's Team,Women's Team Quarterfinal,Quarterfinal,W,Table Tennis,TTE,South Paris Arena 4,TTEWTEAM----CHN01,People's Republic of China,Team,CHN,China,3,POINTS,W
2024-08-07T16:29:25+02:00,TTEWTEAM--------------QFNL00010000,TTEWTEAM,Women's Team,Women's Team Quarterfinal,Quarterfinal,W,Table Tennis,TTE,South Paris Arena 4,TTEWTEAM----TPE01,Chinese Taipei,Team,TPE,Chinese Taipei,0,POINTS,L
2024-08-08T16:36:44+02:00,TTEWTEAM--------------SFNL00010000,TTEWTEAM,Women's Team,Women's Team Semifinal,Semifinal,W,Table Tennis,TTE,South Paris Arena 4,TTEWTEAM----CHN01,People's Republic of China,Team,CHN,China,3,POINTS,W
2024-08-08T16:36:44+02:00,TTEWTEAM--------------SFNL00010000,TTEWTEAM,Women's Team,Women's Team Semifinal,Semifinal,W,Table Tennis,TTE,South Paris Arena 4,TTEWTEAM----KOR01,Republic of Korea,Team,KOR,Korea,0,POINTS,L
2024-08-08T22:12:36+02:00,TTEWTEAM--------------SFNL00020000,TTEWTEAM,Women's Team,Women's Team Semifinal,Semifinal,W,Table Tennis,TTE,South Paris Arena 4,TTEWTEAM----GER01,Germany,Team,GER,Germany,1,POINTS,L
2024-08-08T22:12:36+02:00,TTEWTEAM--------------SFNL00020000,TTEWTEAM,Women's Team,Women's Team Semifinal,Semifinal,W,Table Tennis,TTE,South Paris Arena 4,TTEWTEAM----JPN01,Japan,Team,JPN,Japan,3,POINTS,W
2024-08-10T12:05:47+02:00,TTEWTEAM--------------FNL-00020000,TTEWTEAM,Women's Team,Women's Team Bronze Medal Team Match,Bronze Medal Team Match,W,Table Tennis,TTE,South Paris Arena 4,TTEWTEAM----KOR01,Republic of Korea,Team,KOR,Korea,3,POINTS,W
2024-08-10T12:05:47+02:00,TTEWTEAM--------------FNL-00020000,TTEWTEAM,Women's Team,Women's Team Bronze Medal Team Match,Bronze Medal Team Match,W,Table Tennis,TTE,South Paris Arena 4,TTEWTEAM----GER01,Germany,Team,GER,Germany,0,POINTS,L
2024-08-10T17:31:04+02:00,TTEWTEAM--------------FNL-00010000,TTEWTEAM,Women's Team,Women's Team Gold Medal Team Match,Gold Medal Team Match,W,Table Tennis,TTE,South Paris Arena 4,TTEWTEAM----CHN01,People's Republic of China,Team,CHN,China,3,POINTS,W
2024-08-10T17:31:04+02:00,TTEWTEAM--------------FNL-00010000,TTEWTEAM,Women's Team,Women's Team Gold Medal Team Match,Gold Medal Team Match,W,Table Tennis,TTE,South Paris Arena 4,TTEWTEAM----JPN01,Japan,Team,JPN,Japan,0,POINTS,L
